Dalvik/2.1.0 (Linux; U; Android 16; SM-S918B Build/BP2A.250605.031.A3) [FBAN/Orca-Android;FBAV/532.0.0.50.108;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/818234645;FBCR/Asiacell;FBMF/samsung;FBBD/samsung;FBDV/SM-S918B;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.8125,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Infinix Zero 40 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/516.0.0.110.117;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/636717391;FBCR/Verizon;FBMF/Realme;FBBD/Realme;FBDV/Infinix Zero 40;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.666,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Oppo Reno 12 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/536.0.0.37.67;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/517390054;FBCR/Asiacell;FBMF/Vivo;FBBD/Vivo;FBDV/Oppo Reno 12;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.031,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Redmi K70 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/509.0.0.107.17;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/654040903;FBCR/Orange;FBMF/Xiaomi;FBBD/Xiaomi;FBDV/Redmi K70;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.103,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Infinix Zero 40 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/506.0.0.101.47;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/238683861;FBCR/Orange;FBMF/LG;FBBD/LG;FBDV/Infinix Zero 40;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.092,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; SM-S918B Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/499.0.0.134.114;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/815940245;FBCR/Verizon;FBMF/LG;FBBD/LG;FBDV/SM-S918B;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.15,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; LG Velvet Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/524.0.0.132.7;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/729795873;FBCR/AT&T;FBMF/Oppo;FBBD/Oppo;FBDV/LG Velvet;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.632,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Redmi K70 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/500.0.0.132.106;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/476129166;FBCR/EE;FBMF/Nokia;FBBD/Nokia;FBDV/Redmi K70;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.935,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Google Pixel 7a Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/525.0.0.102.110;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/580858520;FBCR/Verizon;FBMF/Xiaomi;FBBD/Xiaomi;FBDV/Google Pixel 7a;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.997,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Nokia X100 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/537.0.0.64.110;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/577645543;FBCR/AT&T;FBMF/Google;FBBD/Google;FBDV/Nokia X100;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.044,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Vivo V30 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/524.0.0.47.15;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/704967220;FBCR/Verizon;FBMF/Vivo;FBBD/Vivo;FBDV/Vivo V30;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.723,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Vivo V30 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/537.0.0.119.108;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/649701104;FBCR/Asiacell;FBMF/Oppo;FBBD/Oppo;FBDV/Vivo V30;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.089,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Sony Xperia 10 IV Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/510.0.0.19.111;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/295193083;FBCR/EE;FBMF/Motorola;FBBD/Motorola;FBDV/Sony Xperia 10 IV;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.604,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Sony Xperia 10 IV Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/524.0.0.14.15;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/488411657;FBCR/Verizon;FBMF/Google;FBBD/Google;FBDV/Sony Xperia 10 IV;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.875,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Sony Xperia 10 IV Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/515.0.0.102.100;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/714572479;FBCR/T-Mobile;FBMF/Vivo;FBBD/Vivo;FBDV/Sony Xperia 10 IV;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.617,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Google Pixel 7a Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/535.0.0.68.23;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/268353114;FBCR/AT&T;FBMF/LG;FBBD/LG;FBDV/Google Pixel 7a;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.822,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; OnePlus 12 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/517.0.0.24.90;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/507691648;FBCR/EE;FBMF/Vivo;FBBD/Vivo;FBDV/OnePlus 12;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.761,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Galaxy S24 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/535.0.0.46.32;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/538903928;FBCR/AT&T;FBMF/Xiaomi;FBBD/Xiaomi;FBDV/Galaxy S24;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.715,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Realme GT 3 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/523.0.0.28.80;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/234796141;FBCR/Mobilink;FBMF/Nokia;FBBD/Nokia;FBDV/Realme GT 3;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.869,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; OnePlus 12 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/513.0.0.107.64;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/801947504;FBCR/Hutch;FBMF/Xiaomi;FBBD/Xiaomi;FBDV/OnePlus 12;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.181,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Google Pixel 7a Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/512.0.0.34.28;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/616897501;FBCR/Asiacell;FBMF/Samsung;FBBD/Samsung;FBDV/Google Pixel 7a;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.134,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Galaxy S24 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/503.0.0.133.14;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/771956290;FBCR/T-Mobile;FBMF/Huawei;FBBD/Huawei;FBDV/Galaxy S24;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.618,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Xiaomi 13 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/499.0.0.94.27;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/683525467;FBCR/AT&T;FBMF/Motorola;FBBD/Motorola;FBDV/Xiaomi 13;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.635,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Tecno Camon 20 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/527.0.0.141.37;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/583375505;FBCR/Hutch;FBMF/Samsung;FBBD/Samsung;FBDV/Tecno Camon 20;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.068,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Xiaomi 13 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/505.0.0.18.62;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/347649556;FBCR/Hutch;FBMF/Tecno;FBBD/Tecno;FBDV/Xiaomi 13;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.077,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Motorola Edge 40 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/524.0.0.144.65;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/226578769;FBCR/T-Mobile;FBMF/Vivo;FBBD/Vivo;FBDV/Motorola Edge 40;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.82,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Galaxy S24 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/527.0.0.52.107;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/501302581;FBCR/AT&T;FBMF/Oppo;FBBD/Oppo;FBDV/Galaxy S24;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.832,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; SM-S918B Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/534.0.0.138.88;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/659722901;FBCR/Hutch;FBMF/Huawei;FBBD/Huawei;FBDV/SM-S918B;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.107,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Google Pixel 7a Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/504.0.0.47.14;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/594834149;FBCR/Asiacell;FBMF/Samsung;FBBD/Samsung;FBDV/Google Pixel 7a;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.054,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Galaxy S24 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/514.0.0.31.64;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/808975632;FBCR/EE;FBMF/Samsung;FBBD/Samsung;FBDV/Galaxy S24;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.078,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Pixel 8 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/523.0.0.116.116;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/426621881;FBCR/Mobilink;FBMF/Google;FBBD/Google;FBDV/Pixel 8;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.625,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Galaxy S24 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/534.0.0.59.67;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/304127641;FBCR/Mobilink;FBMF/Vivo;FBBD/Vivo;FBDV/Galaxy S24;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.619,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Sony Xperia 10 IV Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/522.0.0.134.114;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/655016788;FBCR/EE;FBMF/Realme;FBBD/Realme;FBDV/Sony Xperia 10 IV;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.743,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Oppo Reno 12 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/512.0.0.141.25;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/573527771;FBCR/AT&T;FBMF/Google;FBBD/Google;FBDV/Oppo Reno 12;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.106,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Huawei P60 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/526.0.0.18.36;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/804558295;FBCR/Orange;FBMF/Infinix;FBBD/Infinix;FBDV/Huawei P60;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.741,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Google Pixel 7a Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/531.0.0.145.17;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/839502077;FBCR/Orange;FBMF/Huawei;FBBD/Huawei;FBDV/Google Pixel 7a;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.946,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; OnePlus 12 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/517.0.0.81.21;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/238660551;FBCR/Verizon;FBMF/LG;FBBD/LG;FBDV/OnePlus 12;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.934,width=1080,height=2400};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Oppo Reno 12 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/534.0.0.121.61;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/336017395;FBCR/Mobilink;FBMF/Samsung;FBBD/Samsung;FBDV/Oppo Reno 12;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.695,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Realme GT 3 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/507.0.0.37.32;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/299374000;FBCR/AT&T;FBMF/Nokia;FBBD/Nokia;FBDV/Realme GT 3;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.153,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Infinix Zero 40 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/526.0.0.44.103;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/831147837;FBCR/T-Mobile;FBMF/Huawei;FBBD/Huawei;FBDV/Infinix Zero 40;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.136,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Infinix Zero 40 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/511.0.0.101.76;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/282973789;FBCR/Mobilink;FBMF/Huawei;FBBD/Huawei;FBDV/Infinix Zero 40;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.857,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Google Pixel 7a Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/515.0.0.137.40;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/375106544;FBCR/Mobilink;FBMF/Infinix;FBBD/Infinix;FBDV/Google Pixel 7a;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.667,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Realme GT 3 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/524.0.0.121.107;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/362864275;FBCR/EE;FBMF/Oppo;FBBD/Oppo;FBDV/Realme GT 3;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.618,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Xiaomi 13 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/514.0.0.49.6;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/284591819;FBCR/Mobilink;FBMF/Huawei;FBBD/Huawei;FBDV/Xiaomi 13;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.229,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Sony Xperia 10 IV Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/507.0.0.43.32;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/519963834;FBCR/Orange;FBMF/Nokia;FBBD/Nokia;FBDV/Sony Xperia 10 IV;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.967,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Tecno Camon 20 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/529.0.0.103.100;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/651477866;FBCR/T-Mobile;FBMF/Infinix;FBBD/Infinix;FBDV/Tecno Camon 20;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.828,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Realme GT 3 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/503.0.0.123.20;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/732949528;FBCR/EE;FBMF/OnePlus;FBBD/OnePlus;FBDV/Realme GT 3;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.968,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Oppo Reno 12 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/513.0.0.32.58;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/765974428;FBCR/T-Mobile;FBMF/Realme;FBBD/Realme;FBDV/Oppo Reno 12;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.929,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Infinix Zero 40 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/499.0.0.99.62;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/356324734;FBCR/Hutch;FBMF/LG;FBBD/LG;FBDV/Infinix Zero 40;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.143,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Xiaomi 13 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/537.0.0.117.79;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/384044703;FBCR/Mobilink;FBMF/Nokia;FBBD/Nokia;FBDV/Xiaomi 13;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.603,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; LG Velvet Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/525.0.0.144.59;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/267472010;FBCR/Orange;FBMF/Nokia;FBBD/Nokia;FBDV/LG Velvet;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.739,width=1080,height=2316};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; LG Velvet Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/533.0.0.88.33;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/497211614;FBCR/Hutch;FBMF/Samsung;FBBD/Samsung;FBDV/LG Velvet;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.717,width=1080,height=2376};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Redmi K70 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/522.0.0.122.12;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/372835626;FBCR/T-Mobile;FBMF/Nokia;FBBD/Nokia;FBDV/Redmi K70;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.637,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; LG Velvet Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/506.0.0.15.61;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/548764882;FBCR/Mobilink;FBMF/Huawei;FBBD/Huawei;FBDV/LG Velvet;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=3.141,width=1080,height=2106};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; Tecno Camon 20 Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/539.0.0.143.105;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/252787054;FBCR/Orange;FBMF/Vivo;FBBD/Vivo;FBDV/Tecno Camon 20;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.937,width=1080,height=2340};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 16; SM-S918B Build/TQ3A.250605.031.A3) [FBAN/Orca-Android;FBAV/502.0.0.86.109;FBPN/com.facebook.orca;FBLC/en_GB;FBBV/410031104;FBCR/Mobilink;FBMF/Oppo;FBBD/Oppo;FBDV/SM-S918B;FBSV/16;FBCA/arm64-v8a:null;FBDM/{density=2.782,width=1080,height=2400};FB_FW/1;]
